5260.88875 13.743 0.005
5261.81968 13.746 0.005
5262.85726 13.742 0.005
5265.87580 13.743 0.005
5266.82206 13.745 0.005
5267.84929 13.741 0.005
5268.85170 13.730 0.005
5269.81540 13.724 0.005
5270.82103 13.701 0.005
5271.81661 13.702 0.005
5272.82173 13.689 0.005
5273.80672 13.691 0.005
5274.82526 13.662 0.005
5275.81156 13.629 0.005
5276.78973 13.619 0.005
5277.84577 13.602 0.005
5278.82184 13.585 0.005
5279.82310 13.565 0.005
5280.82972 13.538 0.005
5281.80965 13.524 0.005
5282.83240 13.495 0.005
5283.79240 13.467 0.005
5283.88385 13.469 0.005
5284.79809 13.445 0.005
5285.78890 13.422 0.005
5285.91940 13.419 0.005
5286.80456 13.391 0.005
5287.85773 13.367 0.005
5288.78310 13.340 0.005
5289.83500 13.311 0.005
5293.86295 13.227 0.005
5294.82357 13.208 0.005
5295.82679 13.175 0.005
5296.86608 13.203 0.005
5297.90227 13.153 0.005
5300.84385 13.065 0.005
5301.85218 13.032 0.005
5306.83767 12.968 0.005
5307.83781 12.947 0.005
5308.82737 12.922 0.005
5309.88225 12.911 0.005
5310.88111 12.879 0.005
5312.73770 12.847 0.005
5313.77415 12.831 0.005
5314.70118 12.814 0.005
5314.91387 12.842 0.005
5315.84169 12.828 0.005
5316.79785 12.806 0.005
5319.93952 12.808 0.005
5320.83688 12.765 0.005
5321.78271 12.745 0.005
5323.66869 12.707 0.005
5323.89323 12.721 0.005
5324.82572 12.716 0.005
5325.73909 12.712 0.005
5326.62608 12.680 0.005
5326.86560 12.708 0.005
5327.81425 12.697 0.005
5328.74352 12.691 0.005
5328.93583 12.689 0.005
5334.86562 12.654 0.005
5335.84089 12.659 0.005
5336.92663 12.686 0.005
5337.92793 12.642 0.005
5339.68620 12.641 0.005
5340.64480 12.629 0.005
5340.90324 12.648 0.005
5341.83462 12.662 0.005
5342.66196 12.639 0.005
5342.85822 12.655 0.005
5343.69160 12.656 0.005
5343.89785 12.647 0.005
5348.83244 12.677 0.005
5349.74270 12.662 0.005
5350.72139 12.666 0.005
5351.87988 12.670 0.005
5352.87670 12.696 0.005
5353.80913 12.746 0.005
5354.82027 12.698 0.005
5355.74797 12.690 0.005
5357.74968 12.699 0.005
5359.72539 12.711 0.005
5361.67206 12.726 0.005
5362.91012 12.725 0.005
5365.57357 12.743 0.005
5368.61788 12.767 0.005
5376.63535 12.825 0.005
5376.82991 12.829 0.005
5377.52392 12.833 0.005
5377.76231 12.848 0.005
5378.67056 12.856 0.005
5379.49406 12.852 0.005
5379.79771 12.855 0.005
