5265.87430 14.777 0.005
5266.82056 14.780 0.005
5267.84780 14.801 0.005
5268.85018 14.814 0.005
5269.81390 14.823 0.005
5270.81954 14.841 0.005
5271.81510 14.852 0.005
5272.82022 14.859 0.005
5273.80522 14.873 0.005
5274.82376 14.887 0.005
5275.81006 14.895 0.005
5276.78823 14.906 0.005
5276.91582 14.911 0.005
5277.84425 14.928 0.005
5278.82033 14.935 0.005
5279.82159 14.956 0.005
5280.82823 14.962 0.005
5281.80813 14.990 0.005
5282.83087 14.999 0.005
5283.79091 14.996 0.005
5283.88233 15.004 0.005
5284.79659 15.025 0.005
5285.78740 15.037 0.005
5285.91788 15.033 0.005
5286.80305 15.050 0.006
5287.85623 15.071 0.005
5288.78159 15.072 0.005
5289.83348 15.101 0.005
5293.86143 15.151 0.005
5294.81268 15.174 0.005
5295.81572 15.180 0.005
5296.85513 15.198 0.005
5297.89129 15.213 0.005
5298.92592 15.222 0.006
5299.91633 15.249 0.005
5301.84124 15.275 0.006
5306.80129 15.364 0.005
5307.82673 15.383 0.006
5308.81641 15.397 0.006
5309.87121 15.415 0.006
5310.87960 15.438 0.005
5312.73619 15.468 0.007
5314.69967 15.499 0.007
5314.91238 15.503 0.006
5315.84018 15.525 0.006
5316.79634 15.526 0.007
5319.93802 15.597 0.008
5320.83537 15.620 0.006
5321.78121 15.637 0.006
5323.66720 15.670 0.007
5323.89173 15.674 0.006
5324.82422 15.674 0.007
5325.73759 15.708 0.006
5326.62458 15.697 0.007
5326.86410 15.717 0.007
5327.81277 15.743 0.007
5328.74202 15.745 0.006
5328.93432 15.758 0.007
5334.86411 15.881 0.008
5335.82987 15.907 0.007
5336.92514 15.915 0.007
5337.92642 15.956 0.007
5339.68470 15.969 0.008
5340.64332 15.990 0.009
5340.90176 16.018 0.008
5341.83312 16.021 0.007
5342.66046 16.030 0.008
5342.85671 16.053 0.008
5343.68047 16.069 0.008
5343.88672 16.082 0.008
5348.82114 16.136 0.009
5349.73127 16.190 0.008
5350.70940 16.195 0.008
5351.86848 16.207 0.008
5352.87520 16.210 0.008
5353.79804 16.239 0.008
5354.80472 16.246 0.008
5355.73408 16.321 0.008
5357.73404 16.334 0.008
5359.71461 16.396 0.009
5361.65652 16.366 0.009
5362.90863 16.423 0.011
5365.57206 16.462 0.009
5365.89692 16.443 0.010
5376.63384 16.542 0.011
5376.82841 16.535 0.011
5377.52242 16.542 0.010
5377.76082 16.551 0.009
5378.65467 16.557 0.008
5378.88187 16.527 0.010
5379.79620 16.544 0.009
5380.67503 16.568 0.008
5381.54037 16.585 0.010
5381.75390 16.492 0.010
5382.62893 16.552 0.010
5382.83681 16.522 0.012
5385.83869 16.555 0.008
5386.54122 16.515 0.008
5386.62273 16.536 0.008
5386.70716 16.493 0.008
5387.47272 16.530 0.009
5387.83839 16.521 0.008
5388.79298 16.536 0.008
5389.72540 16.528 0.009
5390.67411 16.496 0.009
5391.53393 16.540 0.009
5392.47102 16.514 0.010
5392.80106 16.525 0.008
5393.77752 16.515 0.009
5396.72542 16.530 0.008
5396.76017 16.523 0.008
5402.52328 16.450 0.023
5403.50914 16.487 0.008
5403.70198 16.453 0.008
5404.57271 16.381 0.008
5404.77772 16.396 0.009
5405.78527 16.382 0.008
5407.64188 16.294 0.009
5408.56959 16.356 0.008
5408.76227 16.372 0.009
5409.76449 16.359 0.008
5410.76875 16.332 0.008
5411.77987 16.315 0.008
5412.52443 16.329 0.008
5412.70251 16.270 0.009
5413.49136 16.290 0.008
5413.77334 16.261 0.008
5416.61858 16.177 0.008
5418.68583 16.142 0.008
5421.69921 16.128 0.008
5423.51674 16.071 0.007
5426.53328 16.021 0.008
5430.46694 15.924 0.012
5430.53828 15.915 0.008
5430.60289 15.905 0.008
5431.46970 15.891 0.009
5431.59770 15.903 0.007
5432.51820 15.878 0.009
5432.56184 15.859 0.008
5434.47255 15.835 0.008
5434.56884 15.827 0.007
5435.47201 15.821 0.008
5435.53897 15.821 0.007
5436.47001 15.797 0.009
5436.60168 15.794 0.007
5437.47585 15.797 0.007
5438.49143 15.756 0.007
5438.59441 15.743 0.007
5439.47266 15.725 0.008
5439.63513 15.739 0.007
